SEARCH ALL - BERRIES,"25 Feb, 2022","Overall user reviews:
Positive
						(15 reviews)","Casual, Point & Click, Puzzle, Tabletop, Education, Indie, Clicker, Hidden Object, 2D, Minimalist, Hand-drawn, Stylized, Family Friendly, Logic, Controller, Singleplayer, Atmospheric, Exploration, Relaxing, Side Scroller"
Cat Swap Tiles,"19 Jan, 2022","Overall user reviews:
Positive
						(14 reviews)","Cats, Board Game, Relaxing, Casual, Puzzle, Clicker, Cute, RPG, Idler, Nature, Solitaire, Point & Click, 2D, Hand-drawn, Colorful, Top-Down, Logic, Minimalist, Adventure, Tabletop"
Puzzletronics Digital Infinite,"20 Apr, 2021","Overall user reviews:
Positive
						(35 reviews)","Casual, Strategy, Point & Click, Sandbox, Puzzle, Board Game, 3D, Clicker, Colorful, Top-Down, Cute, Minimalist, Building, Logic, Relaxing, Tabletop, Nonlinear, Singleplayer, Indie, Isometric"
Idle Monkeylogy,"30 Aug, 2021","Overall user reviews:
Mixed
						(76 reviews)","Casual, Simulation, Auto Battler, Clicker, Word Game, Idler, Time Management, 2D, Free to Play, Philosophical, Education, Science, Artificial Intelligence, Singleplayer"
Puzzle Car,"27 Feb, 2021","Overall user reviews:
Positive
						(41 reviews)","Clicker, Puzzle, Isometric, Relaxing, Minimalist, Casual, Transportation, Atmospheric, Singleplayer, Colorful, Stylized, Family Friendly, Logic, Grid-Based Movement, Mouse only, Indie, Point & Click, 3D, Strategy, Tabletop"
Puzzle Light,"30 Apr, 2021","Overall user reviews:
Positive
						(35 reviews)","Puzzle, Casual, Logic, Clicker, Minimalist, Family Friendly, Difficult, Tabletop, Point & Click, Hand-drawn, 2D, Board Game, Isometric, Top-Down, Relaxing, Colorful, Singleplayer, Mouse only, Education, Indie"
IllusionCircle,"15 Dec, 2021","Overall user reviews:
Very Positive
						(113 reviews)","Casual, Puzzle, Point & Click, Clicker, Tabletop, Relaxing, Racing, Match 3, Pixel Graphics, 2D, Singleplayer, Education, Puzzle Platformer, Colorful, Minimalist, Funny, Procedural Generation, Indie"
Higgs Boson: Challenging Puzzle,"17 Jun, 2021","Overall user reviews:
Positive
						(25 reviews)","Casual, Minimalist, Puzzle, Abstract, Logic, Relaxing, Point & Click, Experimental, Clicker, Touch-Friendly, Mouse only, Colorful, Programming, Short, Science"
~Be a maid in the Demon World~ The Secret Café of the Demon Angel Hero.,"20 Nov, 2020","Overall user reviews:
Mostly Positive
						(229 reviews)","Dating Sim, Cute, JRPG, RPG, Management, Multiple Endings, Drama, Visual Novel, Word Game, Clicker, First-Person, 2D, Story Rich, Alternate History, Anime, Simulation, Cartoony, Cartoon, Magic, Singleplayer"
Pill Puzzle 2,"20 Aug, 2021","Overall user reviews:
Positive
						(15 reviews)","Casual, Singleplayer, 2D, Abstract, Point & Click, Atmospheric, Clicker, Touch-Friendly, Difficult, Stylized, Strategy, Cute, Indie, Logic, Minimalist, Puzzle, Relaxing, Simulation, Mouse only"
Dungeon Slime 2: Puzzle in the Dark Forest,"29 Mar, 2021","Overall user reviews:
Positive
						(33 reviews)","Puzzle, Cute, Relaxing, Family Friendly, Sokoban, Difficult, Colorful, Casual, Puzzle Platformer, Strategy, Logic, Tactical, Singleplayer, Mystery Dungeon, Clicker, Solitaire, 2D, Cartoon, Atmospheric, Indie"
Puzzle Light: One Move,"27 May, 2021","Overall user reviews:
Positive
						(34 reviews)","Puzzle, Casual, Logic, Clicker, Minimalist, Family Friendly, Difficult, Tabletop, Point & Click, Hand-drawn, 2D, Board Game, Isometric, Top-Down, Relaxing, Colorful, Singleplayer, Mouse only, Electronic, Education"
Puzzle Light: Rotate,"18 Jun, 2021","Overall user reviews:
Positive
						(29 reviews)","Casual, Puzzle, Logic, Clicker, Minimalist, Family Friendly, Difficult, Tabletop, Board Game, Hand-drawn, Point & Click, Mouse only, Colorful, Isometric, Top-Down, 2D, Relaxing, Singleplayer, Electronic, Education"
恶灵退散 Go Back to Hell,"20 Oct, 2021","Overall user reviews:
Positive
						(13 reviews)","Psychological Horror, Hidden Object, Hand-drawn, Dark, Clicker, Dark Fantasy, Point & Click, Gothic, Investigation, Psychedelic, Puzzle, Noir, Exploration, Dark Humor, Stylized, Vampire, Trivia, Abstract, Dark Comedy, Zombies"
Zhulik.exe,"27 Dec, 2017","Overall user reviews:
Positive
						(19 reviews)","Indie, Casual, Simulation, Funny, Economy, Singleplayer, Experimental, Mouse only, Resource Management, Clicker, Management, Trading, Text-Based, Minimalist, Stylized, Magic, Gambling, Real-Time, Short, Action"
Spinning Maze,"20 Jan, 2022","Overall user reviews:
Positive
						(10 reviews)","Casual, Puzzle, Minimalist, Pixel Graphics, Physics, Stylized, Colorful, Abstract, Education, Relaxing, Logic, Linear, Grid-Based Movement, Choices Matter, Clicker, Idler, Rhythm, Sandbox, Quick-Time Events, Atmospheric"
Let's Journey,"8 Oct, 2020","Overall user reviews:
Positive
						(18 reviews)","RPG, Idler, Clicker, Roguelike, 2D, Singleplayer, Side Scroller, CRPG, Roguelite, Action RPG, Action-Adventure, Character Customization, Dragons, Funny, Procedural Generation, Casual, Hand-drawn, Adventure, Loot, Fantasy"
渡劫 x 魔女 ~ Team up with A Magician！,"14 Aug, 2020","Overall user reviews:
Positive
						(35 reviews)","Indie, Casual, Adventure, RPG, Simulation, Visual Novel, Anime, Dating Sim, Word Game, Clicker, 2D Platformer, JRPG, 2D, Cartoon, Cartoony, Cute, Beautiful, Colorful, Comic Book, LGBTQ+"
Dark Side of Fate,"23 Jul, 2021","Overall user reviews:
Positive
						(15 reviews)","2D, Casual, Adventure, Action, Survival, Horror, Massively Multiplayer, Simulation, Clicker, Minimalist, Atmospheric, Comedy, Story Rich, Singleplayer, Indie, Top-Down, Racing, Exploration, Sports, Strategy"
Detective Story,"22 Jan, 2021","Overall user reviews:
Mostly Positive
						(78 reviews)","Horror, Adventure, Action, Strategy, Massively Multiplayer, Casual, Exploration, Simulation, Clicker, 2D, Top-Down, Atmospheric, Detective, Comedy, Singleplayer, Indie, Mature, Gore, Survival, Racing"
Malmyr,"21 Dec, 2020","Overall user reviews:
Positive
						(13 reviews)","Puzzle, City Builder, Building, Resource Management, Economy, Clicker, Tabletop, Automation, Transportation, Management, Strategy, Base Building, Story Rich, Funny, Linear, Medieval, Mining, Crafting, Isometric, Agriculture"
My Life Changed - Jigsaw Puzzle,"25 Aug, 2021","Overall user reviews:
Positive
						(27 reviews)","Casual, Puzzle, Point & Click, Family Friendly, Clicker, Cartoony, Tabletop, 2D, Hand-drawn, Colorful, Cute, Minimalist, Atmospheric, Emotional, Logic, Relaxing, Procedural Generation, Grid-Based Movement, Female Protagonist, Choices Matter"
Minimal Maze,"17 Jul, 2020","Overall user reviews:
Positive
						(24 reviews)","Casual, Minimalist, Puzzle, Relaxing, Beautiful, Clicker, Singleplayer, Puzzle Platformer, 2.5D, Abstract, Indie, Modern, Strategy, Philosophical, Education, Physics, Linear"
SPACE / MECH / PILOT,"13 Oct, 2020","Overall user reviews:
Very Positive
						(324 reviews)","RPG, Clicker, Idler, 2D, Cute, Free to Play, Story Rich, LGBTQ+, Pixel Graphics, Time Manipulation, Colorful, Sci-fi, Space, Strategy, Singleplayer, Indie, Casual, Anime, Atmospheric, Visual Novel"
The Last Order: Dungeons,"16 Apr, 2021","Overall user reviews:
Positive
						(12 reviews)","Clicker, Casual, Fast-Paced, Pixel Graphics, Indie, Action, 2D, Arcade, Retro, Singleplayer, Logic, Procedural Generation, Strategy, Real Time Tactics, Underground, Difficult, Third Person, Magic, Psychological Horror, Noir"
Mimir's Recruit,"28 Jul, 2021","Overall user reviews:
Positive
						(14 reviews)","Logic, Trading Card Game, Puzzle, Social Deduction, Clicker, Casual, Point & Click, Medieval, Mythology, Fantasy, Singleplayer, 2D, Hand-drawn, Magic, Conversation, Silent Protagonist"
24 Solar Terms,Coming Soon,None,"Casual, Farming Sim, Cute, Relaxing, Clicker, 2D, Colorful, Hand-drawn, Indie, Agriculture, Singleplayer"
The Lost Robot - Jigsaw Puzzle Stories,"27 Aug, 2021","Overall user reviews:
Positive
						(14 reviews)","Casual, Puzzle, Board Game, Clicker, Solitaire, Cartoony, Hand-drawn, Cute, Dystopian , Sci-fi, Faith, Robots, Tabletop, Story Rich, Singleplayer"
物理世界,"15 Nov, 2021","Overall user reviews:
Positive
						(39 reviews)","Casual, Puzzle, 2D Platformer, 2D, Cartoon, Education, Relaxing, Logic, Indie, Level Editor, Singleplayer, Hand-drawn, Physics, Clicker, Early Access, Adventure"
SEARCH ALL - SPIDERS,"1 Mar, 2022","Overall user reviews:
Positive
						(21 reviews)","Casual, Point & Click, Puzzle, Tabletop, Education, Side Scroller, Exploration, Clicker, Dungeon Crawler, Hidden Object, Creature Collector, 2D, Cute, Minimalist, Hand-drawn, Atmospheric, Family Friendly, Logic, Mining, Singleplayer"
Brain Games,"6 Sep, 2021","Overall user reviews:
Positive
						(23 reviews)","Sports, Education, Clicker, Match 3, PvP, Tutorial, Board Game, Strategy, Turn-Based Strategy, Tabletop, Top-Down, 2D, Cute, Choices Matter, Turn-Based Combat, Puzzle, Realistic, Local Multiplayer, Singleplayer, 4 Player Local"
Dark Zone Defense,"29 Oct, 2019","Overall user reviews:
Positive
						(15 reviews)","Horror, Arena Shooter, Roguelite, Casual, Clicker, Perma Death, Difficult, Shooter, Arcade, 2D, Third Person, Post-apocalyptic, Noir, Procedural Generation, Action, Thriller, Score Attack, Dark, Singleplayer, Fast-Paced"
Dark Flowers,"3 Feb, 2021","Overall user reviews:
Positive
						(23 reviews)","RPG, Puzzle Platformer, Casual, Clicker, 2D, Linear, Zombies, Singleplayer, Puzzle, Visual Novel, Horror, 2.5D, RPGMaker, Shooter"
Ink Paper Minesweeper,"20 May, 2021","Overall user reviews:
Positive
						(26 reviews)","Casual, Puzzle, Point & Click, Clicker, Colorful, Hand-drawn, Minimalist, Free to Play, Family Friendly, Indie, Singleplayer, Choices Matter"
Perfectly Balanced,"21 Oct, 2021","Overall user reviews:
Positive
						(18 reviews)","Relaxing, Logic, Minimalist, Puzzle, Clicker, Social Deduction, Education, Mouse only, Choices Matter, GameMaker, Family Friendly, Difficult, Stylized, Strategy, Quick-Time Events, Tabletop, Sandbox, Point & Click, Abstract, Casual"
Blockee - Sliding Puzzle,"10 Feb, 2021","Overall user reviews:
Positive
						(35 reviews)","Puzzle, Colorful, Minimalist, Difficult, Relaxing, Strategy, Family Friendly, 2D, Casual, Clicker, Singleplayer, Tabletop, Board Game, Logic, Touch-Friendly, Indie"
Beer Bar,"20 Nov, 2018","Overall user reviews:
Mixed
						(18 reviews)","Simulation, RPGMaker, Pixel Graphics, 2D, Retro, Casual, Arcade, Clicker, Text-Based, Western, Singleplayer, Multiplayer"
Christmas With My Family - Jigsaw Puzzle,"4 Dec, 2021","Overall user reviews:
Positive
						(15 reviews)","Casual, Strategy, Point & Click, Education, Sandbox, Board Game, Tabletop, Puzzle, Clicker, 2D, Cartoony, Colorful, Hand-drawn, Cute, Minimalist, Logic, Relaxing, Choices Matter, Singleplayer, Indie"
Vandals,"12 Apr, 2018","Overall user reviews:
Positive
						(42 reviews)","Turn-Based Tactics, Puzzle, Isometric, Singleplayer, Stealth, Logic, Hidden Object, Strategy, Puzzle Platformer, Turn-Based, Casual, Indie, Adventure, Roguelike, Clicker, Point & Click, 2D, Top-Down, Family Friendly, Tactical"
The Gorcs' Forge,"14 Feb, 2022","Overall user reviews:
Mostly Positive
						(24 reviews)","Crafting, Casual, Medieval, Story Rich, Clicker, Inventory Management, Relaxing, Idler, Farming Sim, RPG, Resource Management, RTS, Mythology, Simulation, Top-Down, 3D, Fantasy, Point & Click, Nature, Solitaire"
Future Fortune,"31 Mar, 2021","Overall user reviews:
Mixed
						(71 reviews)","Simulation, Casual, Idler, Strategy, Clicker, Singleplayer, Automation, Point & Click, Arcade, Time Management, 2D, Cartoon, Cartoony, Colorful, Management, Choices Matter, Resource Management, Economy, Capitalism, Free to Play"
SEARCH ALL - CHRISTMAS,"10 Jan, 2022","Overall user reviews:
Positive
						(16 reviews)","Clicker, Casual, Collectathon, Hidden Object, Creature Collector, Education, Point & Click, 2D, Minimalist, Hand-drawn, Indie, Stylized, Family Friendly, Singleplayer"
DREAM TIME,"18 Jun, 2021","Overall user reviews:
Positive
						(23 reviews)","Puzzle, Singleplayer, Puzzle Platformer, Psychological, RPG, Exploration, Clicker, Linear, Philosophical, Emotional, Drama, Indie, Adventure, Interactive Fiction, Action-Adventure, Action RPG, 3D Platformer, Tactical RPG, 3D, Third Person"
Multi Idle,2023,None,"Free to Play, Casual, Indie, Idler, RPG, Clicker, 2D, Crafting, Loot, Management, Resource Management, Dark, Singleplayer"
Infinite Chili Sauce  无尽的辣酱,"8 Apr, 2019","Overall user reviews:
Positive
						(17 reviews)","Casual, Simulation, Indie, Clicker, Idler, 2D Platformer, Pixel Graphics, Point & Click, Cartoon, Cartoony, Cute, Relaxing, Funny, Satire, Parody , Dark Humor, Automation, Resource Management, Singleplayer, Early Access"
Stayhome Simulator,"22 May, 2020","Overall user reviews:
Mostly Positive
						(89 reviews)","Casual, Indie, Action, Adventure, Strategy, Simulation, Sports, Memes, Clicker, Politics, Economy, Family Friendly, Hacking, Grid-Based Movement, Puzzle, Horror, Singleplayer, Cartoony, Stylized, Colorful"
Animals Memory: Dogs,"16 Jan, 2018","Overall user reviews:
Positive
						(24 reviews)","Casual, Indie, Puzzle, Dog, Logic, Relaxing, Atmospheric, Singleplayer, Card Game, Tabletop, Education, Exploration, Clicker, Trading Card Game, 2D, Hidden Object, Cute, Tutorial, Family Friendly"
Forget Me Not: My Organic Garden,"21 Aug, 2015","Overall user reviews:
Very Positive
						(358 reviews)","Indie, Simulation, Clicker, Visual Novel, Singleplayer, Anime, Dark Humor, Atmospheric, Casual, Great Soundtrack, 2D, Dark, Resource Management, Story Rich, Replay Value, Point & Click, Surreal, Strategy, Fantasy, Relaxing"
Make the Burger,"22 Feb, 2021","Overall user reviews:
Mostly Positive
						(47 reviews)","Casual, 2D, Cute, Pixel Graphics, Singleplayer, Indie, Top-Down, Cooking, Colorful, Point & Click, Clicker, Score Attack, Choices Matter"
SEARCH ALL - FOXES,"20 Dec, 2021","Overall user reviews:
Positive
						(36 reviews)","Exploration, Trading Card Game, Flight, Clicker, Collectathon, Hidden Object, Creature Collector, Puzzle, Education, Point & Click, Casual, Arcade, 2D, Anime, Minimalist, Hand-drawn, Family Friendly, Logic, Sci-fi, Werewolves"
Bounty Below,"14 Oct, 2021","Overall user reviews:
Very Positive
						(102 reviews)","Action, Casual, RPG, Clicker, Idler, Action Roguelike, Roguelike, Bullet Hell, Dungeon Crawler, Roguelite, Twin Stick Shooter, 2D, Colorful, Pixel Graphics, Aliens, Capitalism, Destruction, Economy, Futuristic, Lovecraftian"
SEARCH ALL - CRABS,"17 Feb, 2022","Overall user reviews:
Positive
						(14 reviews)","Exploration, Clicker, Casual, Hidden Object, Creature Collector, Puzzle, Indie, Education, Tutorial, 2D, Point & Click, Hand-drawn, Stylized, Family Friendly, Atmospheric, Nature, Singleplayer, Minimalist, Logic, Trading Card Game"
Score a goal (Physical football),"28 Dec, 2016","Overall user reviews:
Mixed
						(174 reviews)","Puzzle, Physics, Soccer, Sports, Casual, Indie, 2D, Football, Strategy, Clicker, Side Scroller, 2.5D, Abstract, Minimalist, Family Friendly, Relaxing, Time Manipulation, Score Attack, Singleplayer, Simulation"
Storm of Jigsaw Puzzles  拼图风暴,"17 Oct, 2018","Overall user reviews:
Positive
						(15 reviews)","Casual, Indie, Simulation, Strategy, Puzzle, Life Sim, Clicker, 2D Platformer, Puzzle Platformer, Collectathon, 2D, Point & Click, Relaxing, Education, Funny, Logic, Level Editor, Crafting, Moddable, Tabletop"
Throw Knives,"6 May, 2021","Overall user reviews:
Positive
						(12 reviews)","Casual, Simulation, Strategy, Arcade, Point & Click, Family Friendly, Logic, Minimalist, Singleplayer, Cartoony, Side Scroller, Pixel Graphics, Destruction, Hand-drawn, Clicker, 2D, Stylized, Colorful, Atmospheric, Relaxing"
Bitcoin,"12 Nov, 2018","Overall user reviews:
Mixed
						(90 reviews)","Casual, Simulation, Indie, Clicker, Memes, Mouse only, Relaxing, 2D, Economy, Singleplayer, Music, Arcade, Atmospheric, Resource Management, Pixel Graphics, Retro, Minimalist, Management, Voxel"
My name is human,"17 Sep, 2021","Overall user reviews:
Positive
						(17 reviews)","Survival, Sports, 2D, Strategy, Casual, Simulation, Action, Adventure, Indie, Massively Multiplayer, Exploration, Clicker, Racing, Top-Down, Story Rich, Horror, Minimalist, Atmospheric, Comedy, Singleplayer"
Animals Memory: Horses,"23 Oct, 2018","Overall user reviews:
Positive
						(13 reviews)","Casual, Indie, Puzzle, Horses, Logic, Relaxing, Atmospheric, Singleplayer, Music, Card Game, Tabletop, Education, Clicker, Trading Card Game, Hidden Object, 2D, Family Friendly"
Chesskoban Bishop,"16 Dec, 2021","Overall user reviews:
Positive
						(20 reviews)","Chess, Sokoban, Point & Click, Puzzle, Board Game, Casual, Logic, Clicker, Relaxing, Stylized, Tabletop, Top-Down, Singleplayer, 3D, 2D"
The Call Of Paper Plane,"11 Jan, 2021","Overall user reviews:
Positive
						(24 reviews)","Adventure, Casual, Action-Adventure, Clicker, Runner, Flight, Immersive Sim, 2.5D, Cartoon, Colorful, Stylized, Indie, Retro, Relaxing, Nature, Singleplayer"
Visual Novel Sisters,"23 Sep, 2021","Overall user reviews:
Positive
						(18 reviews)","Casual, Adventure, Visual Novel, Clicker, Flight, 3D, Anime, Cartoon, Cartoony, Colorful, Cute, Nature, Female Protagonist, Linear, Story Rich, Text-Based, Singleplayer, Narrative, Indie"
Idle Paladin,July 2022,None,"Hack and Slash, Clicker, Idler, PvE, Platformer, RPG, Action-Adventure, Character Customization, 2D, Casual, Gun Customization, Pixel Graphics, Fantasy, Loot, Magic, Atmospheric, Crafting, Combat, Singleplayer, Indie"
Time Idle RPG,"29 Mar, 2022","Overall user reviews:
Mixed
						(59 reviews)","Casual, RPG, Simulation, Auto Battler, Clicker, Idler, Time Management, 2D, Minimalist, Free to Play, Early Access, Time Travel, Nonlinear, Indie, Resource Management, Time Manipulation, Singleplayer"
