Choco Rabbit Revenge,"26 Mar, 2021","Overall user reviews:
1 user reviews","Casual, 2D Platformer, Platformer, Indie, 2D, Pixel Graphics, Family Friendly, 1990's, Singleplayer"
Nasty,"6 Feb, 2019","Overall user reviews:
3 user reviews","Action, Indie"
Dere-chat,"5 May, 2022","Overall user reviews:
3 user reviews","Choose Your Own Adventure, Clicker, Interactive Fiction, Casual, Visual Novel, 2D, Cute, Relaxing, Conversation, Text-Based, Indie, Anime, Singleplayer"
Heart's Medicine - Time to Heal - Soundtrack,"20 Sep, 2016","Overall user reviews:
7 user reviews","Adventure, Indie, Casual"
Girls & sweets - Soundtrack,"24 Dec, 2018","Overall user reviews:
1 user reviews",Indie
Pushcat,"12 Jan, 2015","Overall user reviews:
9 user reviews","Indie, Action, Pixel Graphics, Puzzle, Match 3, Retro, Cats"
Pizza Game (Original Soundtrack),"11 Sep, 2019","Overall user reviews:
2 user reviews","Indie, Soundtrack"
Broken Spell 2,"11 Feb, 2020","Overall user reviews:
Mostly Negative
						(102 reviews)","Action, RPG, Adventure, Indie, Sexual Content, Nudity, Mature, Casual, Massively Multiplayer, Simulation, Racing, Strategy, Sports, Violent, Gore, Free to Play, Horror, Open World, Fighting, Puzzle"
Traveler,"10 Dec, 2021","Overall user reviews:
7 user reviews","Action, Shooter, FPS, Looter Shooter, 3D, First-Person, Atmospheric, Stealth, Tactical, PvP, Western, Character Customization, Combat, Perma Death, Multiplayer, Free to Play, Online Co-Op, Massively Multiplayer, Co-op"
Hyperdevotion Noire: Ultimate Lady Wac Set,"26 Apr, 2016","Overall user reviews:
1 user reviews",Strategy
Funny Panda,"9 Feb, 2022","Overall user reviews:
6 user reviews","Indie, Casual, Adventure, Beautiful, Puzzle Platformer, Platformer, Precision Platformer, Difficult, Action-Adventure, Singleplayer, Character Action Game, 3D Platformer"
Roomie Romance - Soundtrack,"13 Sep, 2019",None,"Adventure, Indie, Casual"
Candy Island,"27 Nov, 2016","Overall user reviews:
5 user reviews","Casual, Indie, VR"
Party Panic - Soundtrack,"15 Aug, 2017","Overall user reviews:
2 user reviews",Indie
Wolflord Supporter's Package,"24 May, 2019","Overall user reviews:
1 user reviews","RPG, Indie, Strategy, Free to Play, Card Game, Multiplayer, Mystery, Werewolves, Social Deduction"
Candy land,"28 Jun, 2021",None,"Casual, Point & Click, Arcade, Visual Novel, Clicker, Puzzle, Card Game, Trading Card Game, Turn-Based Tactics, Roguelite, Cute, Cartoony, Colorful, Atmospheric, Family Friendly, Logic, Mystery, Tactical, Score Attack, Tabletop"
Bahamian Rhapsody Soundtrack,"4 Dec, 2020",None,
Jessica Secret of the Caribbean,"14 Mar, 2022",None,"Adventure, Action, Casual, Interactive Fiction, Word Game, Mystery Dungeon, Hidden Object, Time Management, 2D, Cartoony, Hand-drawn, 1990's, Drama, Emotional, Relaxing, Family Friendly, Female Protagonist, Singleplayer"
RPG Maker MZ - RPG Character Pack2,"6 May, 2021",None,"RPG, Web Publishing, Design & Illustration"
Julie's Sweets,"23 Nov, 2018","Overall user reviews:
5 user reviews","Casual, Time Management"
Cat’s Princess - visual novel / Otome,"11 Aug, 2021","Overall user reviews:
8 user reviews","Visual Novel, Female Protagonist, Otome, Casual, Anime, Fantasy, Singleplayer, Indie, Cats, Cute, Multiple Endings, Great Soundtrack"
Hypership Out of Control 2,"9 Jan, 2019","Overall user reviews:
1 user reviews","Action, Indie, Casual, Racing"
Headmaster: The Lost Lessons,"2 Apr, 2020","Overall user reviews:
2 user reviews","Indie, Sports, Dark Humor, VR, Action"
CloudCity VR,"13 Jul, 2017","Overall user reviews:
Negative
						(14 reviews)","Strategy, Indie, Simulation, VR, Resource Management, Building, Sandbox, Singleplayer, City Builder, Economy"
Neon Flash 2 - Wallpaper DLC,"11 Apr, 2022",None,Casual
Don't Bite Me Bro! - Bearmobile,"16 Jul, 2018",None,"Strategy, Action, Adventure, RPG, Indie, Simulation"
WWE 2K22 - nWo 4-Life Edition Bonus Pack,"10 Mar, 2022","Overall user reviews:
9 user reviews","Simulation, Sports, Co-op, PvP, Local Co-Op"
Goblin Scourge!,"28 Jul, 2017","Overall user reviews:
6 user reviews","Action, Adventure, Indie"
Pineapple Island,"30 Mar, 2021",None,"Casual, Relaxing, Action-Adventure, Quick-Time Events, Physics, Looter Shooter, Fantasy, 2D, Action, Indie, Cartoon, Archery, Singleplayer"
StrikeForce Kitty - Original Soundtrack,"12 Nov, 2019","Overall user reviews:
4 user reviews","Adventure, Indie, Casual"
SuperPhantomCat_Soundtrack,"18 Apr, 2019",None,"Action, Adventure, RPG, Indie, Casual"
Kamigawa: A Visual Novel,"18 Feb, 2022","Overall user reviews:
9 user reviews","Adventure, Simulation, Visual Novel, Choose Your Own Adventure, 2D, Cyberpunk, Futuristic, Magic, Sci-fi, Free to Play, Choices Matter, Multiple Endings, Story Rich, Text-Based, Singleplayer"
Great Lakes Simulator,"15 Dec, 2021","Overall user reviews:
Mostly Negative
						(17 reviews)","Simulation, Realistic, Naval, Immersive Sim, Driving, Sailing, Transportation, Exploration, Time Manipulation, Moddable, 3D, First-Person, Open World, Singleplayer, Relaxing, Historical, Colorful, America"
Guardian of Lore Soundtrack,"18 May, 2021",None,
SteamWorld Dig - Soundtrack,"28 Apr, 2014","Overall user reviews:
6 user reviews",
Mahjong: Magic Chips,"25 Jun, 2019","Overall user reviews:
2 user reviews","Casual, Puzzle, Board Game, Magic, Funny, Classic, Fast-Paced, Family Friendly, Beautiful, Logic, Mouse only, Replay Value, Arcade, Relaxing, Hidden Object, Indie, Old School, Difficult, Cult Classic"
Catch The Donut,"13 Sep, 2021","Overall user reviews:
8 user reviews","Short, Cats, Sokoban, Relaxing, Stylized, Casual, Family Friendly, Singleplayer, Grid-Based Movement, Cute, Colorful, Minigames, Puzzle, Education, Collectathon, Hidden Object, Puzzle Platformer"
Loco Shortline Operations,"22 Dec, 2021","Overall user reviews:
9 user reviews","Simulation, Sandbox, Realistic, Building, Resource Management, Casual, Local Co-Op, Online Co-Op, Multiplayer, Singleplayer, Economy, Exploration, Physics, Trains, Early Access, Immersive Sim, Indie, Co-op, Driving"
Rorys Restaurant Origins,"26 Jan, 2022",None,"Casual, Strategy, Match 3, Arcade, Singleplayer"
Wizardry: Labyrinth of Lost Souls - Growth Fruit,"15 Jan, 2020","Overall user reviews:
6 user reviews",RPG
Wobbly Jungle,"14 Apr, 2016","Overall user reviews:
2 user reviews","Indie, Platformer, Difficult, Singleplayer"
Jack and Sara: Educational game,"2 May, 2018","Overall user reviews:
6 user reviews","Casual, Adventure, Education, Family Friendly"
Princess Pyro,"20 Apr, 2022","Overall user reviews:
2 user reviews","Action, 2D Platformer, 2D, 1990's, Arcade, Action Roguelike, Metroidvania, Fantasy, Magic, Old School, Indie, Retro, Controller, Female Protagonist, Singleplayer"
Claw Crane Company,"14 Aug, 2020","Overall user reviews:
8 user reviews","Simulation, Management, Collectathon, Physics, Indie, 3D, Inventory Management, Singleplayer, Early Access, Cute, Shooter"
Toasted!,"17 Mar, 2022",None,"Local Co-Op, Action, Vehicular Combat, Party, Co-op, Racing, Cute, Arcade, Local Multiplayer, 4 Player Local, PvP, Multiplayer, Driving, Singleplayer"
CHOP - Art Book,"14 Sep, 2019",None,"Action, Indie"
Robotpencil Presents: Brushwork Strategies for Materials,"19 Aug, 2016",None,"Design & Illustration, Tutorial"
Bad Government,"16 Feb, 2018","Overall user reviews:
6 user reviews","Casual, Politics, Political, Management, Political Sim, Strategy, Text-Based, Dark Comedy, Choices Matter, Conversation, Simulation, Pixel Graphics, Illuminati, Conspiracy, Resource Management, Aliens, Singleplayer, Indie, Violent, RPG"
Legendary Skins Pack 1,"15 Aug, 2017","Overall user reviews:
3 user reviews",Racing
Neon Flash 2,"11 Apr, 2022","Overall user reviews:
3 user reviews","Casual, Arcade, Runner, 3D, 1980s, Driving, Retro, Singleplayer"
Click and Manage Tycoon,"19 Sep, 2018","Overall user reviews:
8 user reviews","Indie, Casual, Simulation"
Multimirror - Soundtrack,"14 Nov, 2016","Overall user reviews:
1 user reviews","Indie, Casual"
Brainstorm Party ~ Carnival,"9 Jul, 2019",None,"Indie, Casual"
Holiday Jigsaw Thanksgiving Day,"27 Sep, 2021","Overall user reviews:
2 user reviews","Casual, Puzzle, Singleplayer, Adventure, Indie"
CRATES N' MOHAWKS,"3 Jan, 2022","Overall user reviews:
1 user reviews","Action, Fast-Paced, Top-Down Shooter, Twin Stick Shooter, Top-Down, Bullet Hell, Score Attack, Arena Shooter, Controller, Arcade, Shooter, 2D, Pixel Graphics, Retro, Difficult, Singleplayer, Short, Colorful"
Ascendants Rising,"25 Jun, 2021","Overall user reviews:
4 user reviews","Character Customization, Action, Loot, RPG, Dungeon Crawler, Co-op, Action RPG, PvE, Procedural Generation, Third Person, 3D, Online Co-Op, Stylized, Multiplayer, Magic, Fantasy, Futuristic, Sci-fi, Lovecraftian, Early Access"
Underwater hunting Awesome Soundtrack,"11 Jul, 2018",None,Indie
Yumsters 2: Around the World,"12 Nov, 2009","Overall user reviews:
8 user reviews","Casual, Indie"
Awesomenauts - Pirate Leon Skin,"7 May, 2013","Overall user reviews:
5 user reviews","Strategy, Action, Indie"
Easter Riddles,"13 Apr, 2021","Overall user reviews:
4 user reviews","Casual, Puzzle, Singleplayer, Adventure, Indie"
RPG Maker MV - Meal Time Tileset - Modern edition,"16 Mar, 2022",None,"RPG, Web Publishing, Design & Illustration, 2D, 2D Platformer, RPGMaker, Modern"
Candy Mandy,"6 Mar, 2019","Overall user reviews:
5 user reviews","Indie, Casual, Match 3"
The Adventures of Dinobot and Tiara!,"5 Aug, 2021","Overall user reviews:
4 user reviews","Casual, Racing, Strategy, Arcade, Platformer, 2D Platformer, Runner, 3D Platformer, Side Scroller, 2D, Indie, Atmospheric, Fantasy, Linear, Procedural Generation, Singleplayer"
Mini Thief Demo,"7 Jul, 2016","Overall user reviews:
1 user reviews","Strategy, Indie, Casual"
"Aah, Halloween pie!","24 Oct, 2019",None,"Action, Indie, Nudity"
Manual Samuel Official Soundtrack,"14 Oct, 2016","Overall user reviews:
2 user reviews","Adventure, Indie"
Cards Matching Memory Game,"6 Oct, 2021",None,"Match 3, Puzzle, Hidden Object, Relaxing, Tabletop, Adventure, Casual, RPG, Minimalist, Strategy, Board Game, Card Game, Point & Click, Clicker, Idler, 2D, Hand-drawn, Fantasy, Funny, Loot"
Hashi: Light,"14 Oct, 2021","Overall user reviews:
5 user reviews","Casual, Strategy, Puzzle, Minimalist, 2D Platformer, Singleplayer, Tabletop, Indie, Procedural Generation, Puzzle Platformer"
3D MiniGolf: Candy Shop,"9 Oct, 2017","Overall user reviews:
3 user reviews","Simulation, Sports, Casual"
Alma,"17 Jan, 2018","Overall user reviews:
4 user reviews","Indie, Casual, Female Protagonist"
Candy gun,"12 Aug, 2021",None,"Turn-Based Tactics, Match 3, Puzzle, Strategy, Bowling, Arcade, 2D, Top-Down, Third Person, Casual, Relaxing, Nonlinear, Minimalist, Hand-drawn, Stylized, Colorful, Family Friendly, Logic, Sniper, Singleplayer"
Retro Ride,"20 Apr, 2022",None,"Early Access, Driving, Music-Based Procedural Generation, Rhythm, RPG, Roguelite, Arcade, Runner, Casual, 3D Platformer, Racing, Idler, 3D, Colorful, Stylized, 1980s, 1990's, Cyberpunk, Relaxing, Retro"
Hexters - Soundtrack,"15 Dec, 2017",None,"Strategy, Action, Simulation, Soundtrack"
Hotel Paris,"15 Jul, 2021","Overall user reviews:
2 user reviews","Adventure, Simulation, Visual Novel, Romance, Dating Sim, Atmospheric, Multiple Endings, Choices Matter, Interactive Fiction, 2D, Indie, Cute, Emotional, Story Rich, Narration, Otome, Singleplayer"
Elden Gunfire : The Undisputables,"5 Dec, 2021","Overall user reviews:
8 user reviews","Multiplayer, Shooter, Third-Person Shooter, Action, Third Person, PvP, Controller, Competitive, Tactical, Hero Shooter, Co-op, Team-Based, Online Co-Op, FPS, Battle Royale, First-Person, Military, War, Cartoon, Funny"
Twig & Flipper,"9 Jul, 2021","Overall user reviews:
8 user reviews","Action, Casual, 2D Fighter, 3D Platformer, 2.5D, 2D, Atmospheric, Dark, Dark Fantasy, Combat, Singleplayer, 2D Platformer, Blood, Demons, Gore, Platformer"
Froggerty Arcade 2,"1 Dec, 2021","Overall user reviews:
3 user reviews","Casual, Arcade, 1980s, 1990's, Retro, Cartoon, Cartoony, 3D, Cute, 3D Platformer, Singleplayer, Puzzle Platformer, Isometric, 2.5D, Top-Down, Old School"
The Wardrobe - Book of References + Digital Soundtrack,"10 Jun, 2019","Overall user reviews:
1 user reviews",Adventure
Copperbell,"31 Jul, 2019","Overall user reviews:
8 user reviews","Indie, Action, Adventure, Casual, Short, Hand-drawn, Platformer, 2D, Fantasy, Linear, Controller, Foreign, Stylized, Cute, Family Friendly"
The Mystic,"8 Mar, 2022","Overall user reviews:
2 user reviews","Strategy, Turn-Based Strategy, 4X, Multiple Endings, Fantasy, 2D, PvP, Story Rich, Hex Grid, Level Editor, Procedural Generation, Turn-Based Combat, Turn-Based Tactics, Singleplayer, Multiplayer, Local Multiplayer"
Prismata Founder's Edition DLC,"8 Mar, 2018","Overall user reviews:
3 user reviews","Strategy, Indie, Simulation"
Dodge Dancer,"15 Feb, 2021","Overall user reviews:
3 user reviews","Action, Casual, Arcade, Rhythm, Bullet Hell, 2D, Pixel Graphics, Indie, 1980s, Quick-Time Events, Singleplayer"
Paradigm - Official Soundtrack,"21 Apr, 2017","Overall user reviews:
9 user reviews","Adventure, Indie"
Otherside,"2 Nov, 2020","Overall user reviews:
7 user reviews","Sci-fi, Adventure, Casual, Horror, Psychedelic, Atmospheric, Minimalist, Puzzle, Experimental, Simulation, Indie, Exploration, Singleplayer"
Swinger-Man,"2 Dec, 2019","Overall user reviews:
5 user reviews","Casual, Action, Indie, Simulation, Racing, VR"
Decaying Delicacy,"29 Apr, 2021","Overall user reviews:
6 user reviews","Collectathon, Arcade, Walking Simulator, Horror, Female Protagonist, 2.5D, 3D, Cute, Exploration, Psychological Horror, Surreal, Multiple Endings, Choices Matter, Abstract, Atmospheric, Experimental, Colorful, Psychedelic, Adventure, Singleplayer"
Button Tales - Original Soundtrack,"4 Jan, 2017","Overall user reviews:
1 user reviews",Casual
RPG Maker MZ - Retro and Electronic Game Music,"16 Dec, 2021",None,"RPG, Web Publishing, Design & Illustration"
Colette's Sugar Madness,"5 Oct, 2018","Overall user reviews:
3 user reviews","Indie, Action, Platformer, 2D"
The Ducksuckers,"9 Apr, 2022","Overall user reviews:
4 user reviews","Casual, Visual Novel, 2D, LGBTQ+, Fantasy, Dark Comedy, Dark Humor, Comedy, Free to Play, Story Rich, Linear, Singleplayer"
Commuter,"4 Mar, 2022","Overall user reviews:
4 user reviews","Racing, Arcade, Automobile Sim, Combat Racing, 2D, Pixel Graphics, Runner, Top-Down, Old School, Retro, 1980s, Driving, Singleplayer, Controller, Physics, Vehicular Combat"
探灵笔记-小瑶·Ctrl女团（附送29999灵币）,"5 Nov, 2019",None,"Action, Adventure, Indie"
Gorgos Embryo - Awesomenauts Droppod,"26 Apr, 2017",None,"Strategy, Action, Indie"
Grim Facade: A Wealth of Betrayal Collector's Edition,"14 Mar, 2018","Overall user reviews:
1 user reviews","Adventure, Casual, Hidden Object"
RPG Maker MZ - Silent Horror Music,"28 Oct, 2021",None,"RPG, Web Publishing, Design & Illustration"
Cats - Classic Onet Connect,"6 Aug, 2021","Overall user reviews:
2 user reviews","Casual, Cats, Match 3, Puzzle, RPG, Family Friendly, Strategy, Relaxing, Board Game, Card Game, Point & Click, 2D, Clicker, Cartoon, Cartoony, Colorful, Cute, Minimalist, Fantasy, Modern"
Admiral Swiggins - Awesomenauts Character,"26 Apr, 2017","Overall user reviews:
1 user reviews","Strategy, Action, Indie"
PING REDUX Demo,"13 Feb, 2020",None,"Strategy, Indie, Casual"
Lead the Way - Full Collection,"19 Apr, 2022",None,"Casual, Arcade, Minimalist, Platformer, Indie, Puzzle, Singleplayer, Puzzle Platformer, 2D, Pixel Graphics, Top-Down, Family Friendly, Level Editor, Replay Value, Cute, PvP, Local Co-Op, Relaxing"
Cosmic Monsters,"30 Dec, 2019","Overall user reviews:
1 user reviews","RPG, Indie, Adventure, RPGMaker, 2D, Singleplayer, Action RPG, Retro"
Player Power,"14 May, 2020",None,"Casual, Sports, Indie, Arcade, Soccer, Football"
The Adventures on Uranus,"17 Dec, 2020","Overall user reviews:
2 user reviews","Action, Action-Adventure, 3D Platformer, 3D, Futuristic, Nonlinear, Singleplayer, Walking Simulator"
Pixel Game Maker MV - Lo-bit Music Pack,"14 Dec, 2020","Overall user reviews:
2 user reviews","Action, Indie, Game Development, Audio Production, 2D, Retro, Electronic Music"
Sunny Smiles,"25 Apr, 2018","Overall user reviews:
3 user reviews","Adventure, Indie, Simulation, Platformer, Classic, Old School, Difficult, Atmospheric, Singleplayer, 3D Platformer, Beautiful"
Love Colors - Happy Pixels,"17 Sep, 2021",None,"Casual, Free to Play, Indie, Design & Illustration, Relaxing, Co-op, Comic Book, Local Co-Op, 2D, Pixel Graphics, Funny, Singleplayer, Cartoony, Colorful, 4 Player Local, Family Friendly, Hand-drawn, Local Multiplayer, Controller"
Star Rangers™ XE,"6 Jul, 2016","Overall user reviews:
Mostly Negative
						(120 reviews)","Early Access, Simulation, Adventure, Indie, Survival, Sandbox, Building, Action, Multiplayer, Space, Mars, Crafting, Open World, Sci-fi, RPG, Space Sim, Science, Massively Multiplayer, Casual, Racing"
Colloc - Soundtrack,"19 Jul, 2019",None,"Adventure, Indie, Soundtrack"
Discouraged Workers MOD - Klondike Solitaire,"21 Jan, 2019",None,"Casual, Card Game, Minigames, Anime"
Hundred Days - Grape Lab,"11 Jul, 2021","Overall user reviews:
1 user reviews","Simulation, Strategy, Indie, Casual, Isometric, Resource Management, Building, Relaxing, Puzzle, Card Game, Story Rich, Board Game, Realistic, Singleplayer, Trading, Colorful, Economy, Cute, Capitalism, Management"
Car Puzzle: Round Ways,"8 Jun, 2018","Overall user reviews:
5 user reviews","Casual, Strategy, Indie, Aliens, Cartoony, 3D, Mouse only, Experimental, Offroad, Cute, 2.5D, Score Attack, Puzzle"
Odd Island - Official Soundtrack,"25 Oct, 2018","Overall user reviews:
3 user reviews","Action, Indie"
RPG Maker MV - Retro and Electronic Game Music,"16 Dec, 2021",None,"Design & Illustration, Web Publishing"
All That Remains,"10 Nov, 2017","Overall user reviews:
5 user reviews","Adventure, Indie, Casual, Walking Simulator"
Pretty Girls Breakout!,"28 Sep, 2021","Overall user reviews:
3 user reviews","Anime, Cute, Casual, Bullet Hell, Action, Arcade, Top-Down Shooter, Female Protagonist, Puzzle, Singleplayer, 2D, Fantasy, Score Attack, Physics, Nudity, Remake, Sexual Content, Mature, Sports, Retro"
Beerd leaver,"23 Jun, 2018","Overall user reviews:
2 user reviews","Indie, Casual"
The Music Box Japanese Horror Complete Bundle,"27 Feb, 2017",None,Audio Production
Flute Master - Trick or Treat,"24 Feb, 2017",None,Indie
Captain Cook: Word Puzzle,"29 Nov, 2019","Overall user reviews:
2 user reviews","Indie, Casual, Puzzle, Word Game"
Jobous the alien R,"2 Sep, 2017","Overall user reviews:
4 user reviews","Indie, Action, Adventure"
Super Shooty Skies Alpha II' Turbo Hyper Fighting - Champion Edition Pack,"29 May, 2018","Overall user reviews:
1 user reviews","Action, Indie, Free to Play"
Puzzles Under The Hill,"10 Jun, 2016","Overall user reviews:
9 user reviews","Casual, Puzzle"
Bishi and the Alien Slime Invasion!,"23 Apr, 2018","Overall user reviews:
4 user reviews","Indie, Casual, Action, Adventure, Platformer, Retro, Funny, Cute"
Cats - Classic Onet Connect EXPANSION PACK,"6 Aug, 2021",None,"Strategy, RPG, Indie, Casual"
Visual Novel Maker - Silent Horror Music,"26 Sep, 2019",None,Web Publishing
Cosmic Buddies Town,"5 Jan, 2018",None,"Strategy, Simulation"
Surface: Alone in the Mist Collector's Edition,"7 Mar, 2018","Overall user reviews:
3 user reviews","Adventure, Casual, Hidden Object"
Eves Drop,"17 Dec, 2020",None,"Action Roguelike, Precision Platformer, Cyberpunk, Physics, Arcade, Retro, Hacking, Flight, Bullet Time, Pixel Graphics, Short, Sci-fi, Action, 2D, Roguelike, Singleplayer, Stylized, Atmospheric, Old School, Soundtrack"
Snake Charmer - TPS Snek,"30 Dec, 2017","Overall user reviews:
1 user reviews","Action, Indie, Casual"
Jujubos Puzzle,"16 Sep, 2021","Overall user reviews:
9 user reviews","Casual, Platformer, Puzzle, Puzzle Platformer, 2D, Colorful, Cute, Pixel Graphics, Building, Retro, Singleplayer"
Threeson Anniversary Pack!,"15 Sep, 2020",None,"Adventure, RPG, Indie"
RPG Maker VX Ace - Valentine's Tile Pack,"1 May, 2015","Overall user reviews:
1 user reviews","Design & Illustration, Web Publishing"
The Reject Demon: Toko ch0 — Voice Acting,"11 Dec, 2017","Overall user reviews:
2 user reviews","Indie, Casual"
Super Dodgeball Beats,"11 Sep, 2019","Overall user reviews:
7 user reviews","Sports, Indie, Rhythm, Anime, Singleplayer, Cartoony, Casual, Cartoon, Beautiful, Local Multiplayer"
Fenix Box,"12 Jan, 2018","Overall user reviews:
5 user reviews","Indie, Action"
Holiday Jigsaw Easter 3,"10 Apr, 2022",None,"Casual, Puzzle, 2D, Tabletop, Singleplayer"
You Pilot A Piece Of S***: GAIDEN,"13 Dec, 2020","Overall user reviews:
5 user reviews","Action, Casual, Shoot 'Em Up, Arcade, Shooter, Side Scroller, Comedy, Dark Comedy, Funny, 3D, 2.5D, Clicker, Abstract, Colorful, Minimalist, Parody , Retro, Underwater, Combat, Linear"
Realms of Arkania: Blade of Destiny - Ogredeath DLC,"21 Feb, 2014","Overall user reviews:
4 user reviews","RPG, Indie, Adventure"
Cinnamon fight,"20 Aug, 2020",None,"Indie, Casual, Action, Strategy, Sports, Adventure, Massively Multiplayer"
Super Slime Arena - Slime Sounds OST,"23 Jan, 2018","Overall user reviews:
1 user reviews","Indie, Casual"
Visual Novel Maker - Japanese School Girls Vol.1,"9 May, 2018",None,Web Publishing
Velvet Guard,"30 Mar, 2018","Overall user reviews:
6 user reviews","Local Multiplayer, 2D Fighter, Party Game, Gun Customization, Arcade, Pixel Graphics, 2D Platformer, 4 Player Local, Action, 2D, Controller, PvP, Split Screen, Shooter, Twin Stick Shooter, Retro, Casual, Colorful, Multiplayer, Party"
World of One - Soundtrack,"8 Jun, 2017",None,"Action, Adventure, Indie, Gore, Violent"
Pulsen: Oscillator X,"27 Apr, 2021",None,"Indie, Simulation, Sports"
RPG Maker VX Ace - Silent Horror Music,"26 Sep, 2019",None,"Design & Illustration, Web Publishing"
Swingin Swiggins - SoundTrack,"28 Apr, 2017",None,"Action, Adventure, Indie, Casual"
Jump! Jump! Jump!,"28 Dec, 2017","Overall user reviews:
3 user reviews","Action, Indie, Casual, Runner, Arcade, 2D, Minimalist, Atmospheric, Singleplayer"
Etheldia Pepper,"14 Apr, 2020",None,"RPG, Adventure, Fantasy, Pixel Graphics, JRPG"
Visual Novel Maker - Urban Slow Piano Vol.1,"9 May, 2018",None,Web Publishing
Dulce et Decorum,"29 Mar, 2022","Overall user reviews:
1 user reviews","Action, Adventure, 2D Fighter, Platformer, Shooter, 2D Platformer, Bullet Hell, Shoot 'Em Up, Side Scroller, 2D, Pixel Graphics, Indie, Fantasy, Combat, Linear, Singleplayer"
Holiday Jigsaw Easter 2,"29 Mar, 2022","Overall user reviews:
2 user reviews","Casual, Puzzle, 2D, Tabletop, Singleplayer"
Elsinore - Soundtrack,"31 Jul, 2019",None,"Adventure, Indie, Simulation"
Kabounce - Fruit Pack,"1 Mar, 2019","Overall user reviews:
2 user reviews","Action, Indie, Sports"
Cupcake: an Apartment Adventure,"6 Aug, 2020","Overall user reviews:
2 user reviews","Adventure, RPG, Indie, Casual, RPGMaker, Multiple Endings, Comedy, Funny, Singleplayer, Short, Colorful, Cute"
RPG Maker MV - Silent Horror Music,"26 Sep, 2019",None,"Design & Illustration, Web Publishing"
Tank Maniacs OST,"5 Dec, 2019",None,"Action, Indie, Casual"
Flappy Galaxy,"19 Oct, 2017","Overall user reviews:
7 user reviews","Indie, Action, Casual, Racing, 2D, Space, Difficult, Singleplayer, Runner, Minimalist, Atmospheric, Arcade, Competitive, Sci-fi"
Visual Novel Maker - Retro and Electronic Game Music,"16 Dec, 2021",None,Web Publishing
RPG Maker VX Ace - Retro and Electronic Game Music,"16 Dec, 2021",None,"Design & Illustration, Web Publishing"
Abscond,"8 Dec, 2017","Overall user reviews:
9 user reviews","Action, Indie, Casual, Arcade, Singleplayer, 2D, Difficult, Minimalist, Atmospheric"
WolfQuest Soundtrack,"25 Mar, 2016","Overall user reviews:
5 user reviews","RPG, Simulation"
Face It - The Original Game REDUX,"6 Feb, 2018",None,"Action, Adventure, Indie"
ICan,"30 May, 2019","Overall user reviews:
2 user reviews","Action, Sports, Indie, Adventure"
Cube Island,"6 Aug, 2021","Overall user reviews:
Mostly Negative
						(13 reviews)","Building, Open World, Procedural Generation, Crafting, Survival, Casual, Sandbox, Adventure, Parody , RPG, Simulation, Action, Indie, Exploration, Choose Your Own Adventure, FPS, Voxel, Colorful, First-Person, Singleplayer"
HOT WHEELS™ - Tropical Wave Customization Pack,"21 Oct, 2021","Overall user reviews:
4 user reviews",Racing
Visual Novel Maker - Japanese School Girls Vol.2,"2 Aug, 2018",None,Web Publishing
Queen of Seas 2 - Wallpapers,"4 Jun, 2018","Overall user reviews:
1 user reviews","Adventure, Indie"
Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: Halloween,"21 Oct, 2016","Overall user reviews:
5 user reviews","Indie, Casual, Simulation, Sports, Strategy, Action, Adventure, Free to Play"
Ryclaw: Save Yourself,"21 Jan, 2022","Overall user reviews:
1 user reviews","Simulation, Escape Room, Visual Novel, Space, Choose Your Own Adventure, Point & Click, 2D, Futuristic, Choices Matter, Multiple Endings, Singleplayer, Short, Mystery, Puzzle, Hentai"
GameEllen,"3 Nov, 2018","Overall user reviews:
3 user reviews","Indie, Casual, Adventure, Female Protagonist"
Headliner: NoviNews Official Soundtrack,"24 Sep, 2019","Overall user reviews:
2 user reviews","Adventure, Indie, Music, Soundtrack, Dark Comedy, Story Rich, Great Soundtrack, 2D, Funny, Atmospheric, Singleplayer, Alternate History, Politics, Political, Multiple Endings"
Hamster Logic 3D,"26 Jun, 2021","Overall user reviews:
4 user reviews","Casual, Puzzle Platformer, Platformer, Cute, Linear, 3D, Puzzle, Colorful, Family Friendly, Indie, Logic, Physics, Singleplayer"
Bounce - Soundtrack,"30 Nov, 2016","Overall user reviews:
1 user reviews",Casual
3 on 3 Super Robot Hockey,"5 Apr, 2019","Overall user reviews:
1 user reviews","Action, Indie, Casual, Simulation, Sports"
Wanko of Marriage ~Welcome to The Dog's Tail!~,"20 Oct, 2020","Overall user reviews:
8 user reviews","Adventure, Nudity, Sexual Content, Dog, Visual Novel, Cute, 2D, Fantasy, Cats"
Box Maze - Valentine's Skin Pack,"10 Feb, 2017",None,"Strategy, Action, Adventure, Indie, Casual, Sexual Content, Nudity"
Puzzle Dungeon,"1 Jul, 2020","Overall user reviews:
1 user reviews","Indie, Casual, RPG, Puzzle, Education"
Ambient DM DLC - (Music) Halloween,"6 Sep, 2019",None,"Utilities, Audio Production"
Devil in the Details - Soundtrack,"12 Oct, 2018",None,"Indie, Casual, Adventure"
Tales of Raetrethra - Legends of the Past,"7 Jan, 2022",None,"Visual Novel, Adventure, Fantasy, Sci-fi, Story Rich, Emotional, Drama, Romance, Hand-drawn, Atmospheric, Comedy, Immersive Sim, Magic, 2D, Cinematic, Medieval, Multiple Endings, Alternate History, Exploration, Lore-Rich"
